"none","Tair","SW","VPD","SWC","Site_ID","Landcover"
18.2474425830005,-2.87872811151214,-3.50906820406399,-3.09223916859967,-1.0075738046972,4.3584494634577,"GRA"
18.2474413230263,-1.70514012866958,2.56131872486683,-0.0718711208338139,0.902802050886913,10.5306562427718,"GRA"
18.2474414115774,-0.0733650951588833,-8.13002782870249,0.364681048262712,1.07377914947783,9.14396463278353,"GRA"
18.2474427114729,-1.52751425395956,-8.44512780258706,-0.853045480779077,-1.9939516207021,1.35437912663883,"GRA"
18.2474417877303,-0.600380567019261,-0.743195134223874,1.0773922396037,-0.440358890548518,-8.42481302887036,"GRA"
18.2474405513241,3.39103908808349,-0.15929432291828,-1.30116455953447,-1.66636305262824,0.979459875823614,"GRA"
18.2474411287509,1.83293123984441,-0.127321901961693,-2.29388354846907,0.0736844676007675,0.15388333875977,"GRA"
18.2474405329759,3.29440815298861,0.943634264233548,-5.37741223395442,-2.33240766302392,-2.6362186568322,"GRA"
18.2474409919582,0.943565202645299,2.82588576913538,-1.89323517693306,-1.73209480395864,3.78517920629532,"GRA"
18.2474420355818,0.161177003874114,-10.5516815699789,-0.685660528678048,0.424085925531613,1.43539864517827,"GRA"
18.2474417919334,-0.266530766608007,-1.16063049514203,-0.773448795300041,-4.37453276013563,-4.83891524446426,"GRA"
18.2474408638058,0.821495614617783,0.0411327488570161,-3.63492826807748,0.0543675832199435,3.18530501443319,"GRA"
18.2474405784509,0.724227080164393,-7.05817406608121,-4.82558777753845,-2.4066307767341,-3.84572378217351,"GRA"
18.2474407598899,2.78835189548165,-1.7751021873067,1.32188260309185,-2.48623541741008,1.02558793199065,"GRA"
18.247442821914,-3.13661747063712,-0.0159407613334093,-2.19621648235613,-3.12037432418486,4.55968349767118,"GRA"
18.247439791755,1.44039755398077,4.29408722814245,-0.584012411381182,-1.0095351044036,4.70882049210645,"GRA"
18.2474407539488,-0.15300999959875,3.35705129666797,-2.10572414350831,0.264299850836984,11.4587730094068,"GRA"
18.2474407224675,0.460210576863219,4.83313266334124,-1.20596118693721,2.89430101521287,6.31427060929333,"GRA"
18.2474410062244,-2.36386438376451,-2.68605785767303,-1.01813783174402,-0.952257574637908,-8.68025164945006,"GRA"
18.2474424206574,-1.02604891838221,-6.19562540079512,-1.1303100293328,-0.480629685366111,3.72990992794659,"GRA"
18.2474413139867,-0.341742895062178,2.79451839035499,-0.808913423325785,0.130510413047684,5.65083471812315,"GRA"
18.2474424083641,-1.87667751470118,-2.83676482386083,-1.71022771467673,-1.83360101672831,2.9483980882289,"GRA"
18.2474417949638,-1.42070879182977,-3.79274932431672,0.879546643694789,-0.484385587738046,2.9190926395847,"GRA"
18.2474406416649,0.739980223160384,1.70939303785881,-0.929614795978551,-2.90434524500028,3.8759271249834,"GRA"
18.2474398212186,2.50263035133429,4.74300497744796,-0.649744195019964,2.57464199488769,10.8907782111603,"GRA"
18.2474423143378,-2.53172210579343,-0.113108048428058,-1.57492333868376,-1.55080878781539,-7.82044673793704,"GRA"
18.2474414259235,0.828747629344483,0.558264363608646,-2.01867342753614,-1.01699885835572,0.603507540518867,"GRA"
18.2474419753754,-0.705669307627322,-1.80637446304994,-3.0258190334913,-0.39751441516469,1.40608900092742,"GRA"
18.2474410917836,-0.661421255953584,-1.47898492412213,0.594880615668843,-0.191689610675225,2.18752082350124,"GRA"
18.2474419345615,-1.18926424445195,-1.10817384042659,-0.406349741459039,-1.26582139728425,1.26998140751231,"GRA"
18.2474418415399,-5.07573719838448,1.16034973843868,-0.86006566498586,0.102277901208872,10.5478451083398,"GRA"
18.2474410216248,-0.8190782501683,1.27928048380684,-1.05878726507574,0.591804354571629,6.47889331243281,"GRA"
18.2474421890749,-1.55766614475068,-3.28893569891341,-2.40306870494528,-2.20548443514806,3.88097442240462,"GRA"
18.2474414470536,-3.48451258039903,0.287813713998917,-0.079997779452472,0.933149866944462,3.90201244557696,"GRA"
18.2474418803354,0.333647094119913,-8.89159841442899,-0.00817928760628517,0.666925582151885,2.78049545291113,"GRA"
18.2474409054515,0.131578782390414,0.209114404381458,-2.628892109013,-0.223060541799402,5.22960302621444,"GRA"
18.2474415024951,-0.731681777129781,1.24094836132083,-0.606961617356957,-3.28539815289589,-3.28359485574948,"GRA"
18.2474417429563,-2.48824646590033,-0.434134192848706,0.378345724530758,-0.426836539820805,2.16848041337113,"GRA"
18.2474414067109,-1.74907684888722,-2.39279763561791,1.28872867905019,-0.118546537881528,10.9909621326656,"GRA"
18.2474422563549,-0.812147699482887,-0.536130134236797,-1.72003385413166,-2.96563047929735,4.84792432791425,"GRA"
18.247442100101,-1.57966185600134,-3.44978442594789,-0.762797764882633,-1.89945814617931,0.800185544431446,"GRA"
18.2474420572238,-2.39157635692204,0.813923853223475,-1.71434000204785,-1.10930996298698,-7.25592880153342,"GRA"
